id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident
255713,26333,Y71,3000,120,TURF-G,1,0,12
249628,26334,Y73,2000,40,ASPH-P,1,0,17
251769,26335,Y76,2065,180,TURF-F,1,0,17
255031,26336,Y77,3000,130,TURF-F,1,0,8
257943,26337,Y87,2275,150,TURF-F,0,0,9
257944,26337,Y87,2600,50,ASPH-P,1,0,17
257099,26338,Y88,2800,170,TURF-F,0,0,5
257100,26338,Y88,1700,170,TURF-F,0,0,16
247562,26339,Y91,3830,160,TURF-G,1,0,9
247563,26339,Y91,2550,150,TURF-G,1,0,18
256214,26340,Y96,1400,100,TURF-F,0,0,3
256215,26340,Y96,2600,60,ASPH-F,1,0,15
256550,26341,Y98,2600,150,TURF-P,0,0,5
256551,26341,Y98,2800,100,TURF-P,0,0,14
248175,26342,Y99,3200,60,TURF-P,1,0,8
258192,38219,YAAL,3116,,X,0,0,9
233147,26888,YABA,3596,98,GVL,1,0,5
233148,26888,YABA,5906,98,ASP,1,0,14
348491,348490,YABF,2175,39,Dirt,0,0,4
350134,348492,YABG,3603,131,Dirt,0,0,17
258194,27312,YABS,4265,,C,0,0,1
258193,27312,YABS,6233,,C,0,0,9
258195,38220,YABU,3280,,S,0,0,12
258196,27313,YACI,3280,,G,0,0,18
348504,348503,YACR,2861,66,Dirt,0,0,4
258198,27314,YACS,3395,,N,0,0,3
258197,27314,YACS,4179,,N,0,0,15
350136,348505,YADA,4002,256,Dirt,0,0,4
350148,348505,YADA,4483,285,Dirt,0,0,10
258200,27315,YADD,3280,,X,0,0,1
258199,27315,YADD,3280,,X,0,0,7
354091,354090,YADE,,,GRS,0,0,6
300167,27316,YADG,2515,30,ASP,1,0,3
300170,27316,YADG,1456,30,grass,0,0,8
300169,27316,YADG,2556,30,unsealed,0,0,14
300168,27316,YADG,1931,30,grass,0,0,18
258201,38221,YADM,3937,,X,0,0,5
258202,27317,YADO,3051,,N,0,0,13
258203,38222,YADS,3772,,N,0,0,1
258204,29644,YADY,2898,158,GRS,0,0,9
318031,309207,YAFD,121,121,Concrete,1,0,H16
258205,27319,YAGD,5498,,X,0,0,3
354092,27320,YAHD,3956,167,Dirt,0,0,13
258206,38223,YAKG,3280,,N,0,0,13
258207,27321,YALA,5413,,X,0,0,18
258208,38224,YALC,3999,,S,0,0,12
258209,27322,YALG,3707,,N,0,0,5
258210,38225,YALH,2952,,S,0,0,1
258211,38226,YALM,1968,,X,0,0,18
258213,38227,YALN,2296,,C,0,0,9
258212,38227,YALN,3608,,C,0,0,14
350149,348486,YALP,4152,79,Asphalt,0,0,15
258214,27323,YALX,3280,,X,0,0,15
258215,27324,YALY,3280,,X,0,0,18
233387,26889,YAMB,4997,148,PEM,1,0,4
233388,26889,YAMB,9997,148,PEM,1,0,15
258216,27325,YAMC,3937,,X,0,0,11
258217,38228,YAMJ,3937,,N,0,0,13
258218,27326,YAMK,3280,,X,0,0,7
258219,27326,YAMK,2050,,X,0,0,17
258220,27327,YAML,4002,,N,0,0,9
258221,38229,YAMM,3608,,N,0,0,18
258222,27329,YAND,3280,,X,0,0,5
327780,299438,YANG,5906,131,,0,0,4
258223,27331,YANL,4297,,X,0,0,11
258224,38231,YANN,3444,,S,0,0,1
258225,27332,YANW,3205,,N,0,0,15
258226,27333,YAOR,3280,,X,0,0,18
258227,27334,YAPA,5905,,X,0,0,10
233120,26891,YARA,2165,98,GRS,0,0,4
233121,26891,YARA,4068,60,ASP,1,0,12
258228,27336,YARD,3205,,N,0,0,14
233437,26892,YARG,7546,98,ASP,1,0,1
258229,27337,YARI,2998,,C,0,0,15
258230,27338,YARK,2132,,S,0,0,3
258231,27339,YARL,2624,,N,0,0,9
233231,26893,YARM,5702,98,ASP,1,0,5
233232,26893,YARM,3661,98,GVL,0,0,9
258232,27340,YARN,3215,,X,0,0,12
258233,38232,YARP,3280,,X,0,0,12
258234,27341,YARS,3211,,X,0,0,15
258235,27342,YARY,3379,,X,0,0,16
258236,27343,YASF,3280,,X,0,0,8
258237,38233,YATL,3116,,N,0,0,14
258238,27344,YATN,3815,,G,0,0,15L
258239,27345,YATR,3599,,G,0,0,10
258241,38234,YATY,2132,,N,0,0,8
258240,38234,YATY,2952,,N,0,0,18
258242,27346,YAUG,3887,,B,0,0,17
233523,26894,YAUR,4140,98,PER,1,0,16
258243,27347,YAUS,3937,,S,0,0,16
258244,27348,YAUV,3789,,X,0,0,17
258245,27349,YAVD,3569,,X,0,0,15
258246,27350,YAVM,2493,,G,0,0,4
258247,27351,YAWT,3280,,G,0,0,15
233337,26895,YAYE,8527,98,ASP,1,0,13
233486,26896,YAYR,4796,98,ASP,0,0,1
233487,26896,YAYR,3697,98,GRS,0,0,11
258248,27352,YBAD,4855,,C,0,0,11
233123,26897,YBAF,4085,98,GRS,0,0,04L
233122,26897,YBAF,3609,98,GRS,0,0,04R
233125,26897,YBAF,4859,98,ASP,1,0,10L
233124,26897,YBAF,3609,98,ASP,0,0,10R
354074,26897,YBAF,98,81,CON,1,0,H1
258249,27354,YBAL,4429,,X,0,0,13
258250,38236,YBAN,4593,,Dirt,0,0,5
258251,38237,YBAO,2132,,G,0,0,7
233155,26899,YBAR,5591,98,ASP,1,0,1
233156,26899,YBAR,3104,98,CLA,0,0,14
233325,26900,YBAS,7999,148,ASP,1,0,12
233326,26900,YBAS,3717,60,ASP,1,0,17
258252,27355,YBAU,2788,,N,0,0,12
258253,27356,YBAW,4796,,X,0,0,15
258254,27357,YBBA,3937,,G,0,0,15
258255,38238,YBBC,4593,,N,0,0,3
258256,30680,YBBE,4921,,X,0,0,6
258257,27358,YBBL,3608,,N,0,0,18
335162,26901,YBBN,10827,197,ASP,1,0,01L
233169,26901,YBBN,11680,148,ASP,1,0,01R
233170,26901,YBBN,5577,98,ASP,1,1,14
258258,38240,YBBO,4921,,N,0,0,2
258259,27359,YBBT,3608,,G,0,0,10
258260,27360,YBCB,3182,,X,0,0,16
233197,26902,YBCG,8176,148,ASP,1,0,14
233198,26902,YBCG,1909,59,ASP,0,0,17
258261,27361,YBCH,2001,,X,0,0,15
233435,26903,YBCK,5538,98,ASP,1,0,6
233436,26903,YBCK,5259,98,CLA,1,0,12
258262,38241,YBCL,4921,,X,0,0,17
258263,27363,YBCR,5249,,B,0,0,14
233141,26904,YBCS,3035,60,ASP,0,1,12
233142,26904,YBCS,10489,148,ASP,1,0,15
233139,26905,YBCV,5000,98,ASP,1,0,12
233140,26905,YBCV,3501,75,ASP,0,0,18
258264,38242,YBDF,4002,,N,0,0,18
233260,26906,YBDG,2516,60,paved,0,0,5
233261,26906,YBDG,5249,98,ASP,1,0,17
258265,27365,YBDP,2486,,X,0,0,10
258266,38243,YBDS,4101,,N,0,0,3
233469,26907,YBDV,3937,59,CLA,1,0,3
233470,26907,YBDV,5682,98,ASP,1,0,14
258267,38244,YBDX,3444,,L,0,0,9
258268,38245,YBEC,3937,,X,0,0,18
258269,38246,YBEF,2624,,G,0,0,18
258270,27368,YBEL,4790,,G,0,0,9
258271,27369,YBEO,3543,,C,0,0,11
258273,27370,YBER,2952,,G,0,0,9
258272,27370,YBER,2952,,N,0,0,12
354822,354821,YBET,2625,,,0,0,4
258274,27371,YBEU,1998,,G,0,0,18
258276,27372,YBEV,4101,,G,0,0,8
258275,27372,YBEV,4790,,X,0,0,16
258277,27373,YBFR,1968,,X,0,0,6
258278,38248,YBGB,3280,,S,0,0,8
258279,27374,YBGI,3280,,G,0,0,1
258280,27374,YBGI,3772,,G,0,0,15
258282,27375,YBGO,2270,,X,0,0,4
258281,27375,YBGO,5282,,X,0,0,15
258284,27376,YBGR,7217,,G,0,0,9
258283,27376,YBGR,2493,,G,0,0,18
258285,27377,YBGT,3001,,N,0,0,2
258286,27378,YBGY,6561,,G,0,0,18
258287,27379,YBHB,1574,,X,0,0,12
233391,26908,YBHI,8251,98,ASP,1,0,5
233392,26908,YBHI,3281,98,SAN,1,0,14
258288,27380,YBHK,3280,,X,0,0,12
233376,26909,YBHM,5591,148,ASP,1,0,14
258289,27381,YBIA,4476,71,GRS,0,0,10
233505,26910,YBIE,4921,98,ASP,1,0,14
258291,27382,YBIK,2952,,X,0,0,7
258290,27382,YBIK,3608,,X,0,0,15
258292,38249,YBIL,3608,,N,0,0,11
258293,27383,YBIN,2965,,G,0,0,3
233102,26911,YBIR,3422,59,ASP,1,0,4
233103,26911,YBIR,1719,98,GRS,0,0,9
258294,27384,YBIU,2690,,X,0,0,6
258295,27384,YBIU,2493,,X,0,0,12
258296,27385,YBIZ,3608,,X,0,0,18
258298,27386,YBJW,4921,,L,0,0,9
258297,27386,YBJW,3937,,L,0,0,18
233498,26912,YBKE,6004,98,ASP,1,0,5
233499,26912,YBKE,3281,98,GRS,0,0,18
258299,38250,YBKS,3608,,X,0,0,12
233395,26913,YBKT,4501,98,ASP,1,0,3
233396,26913,YBKT,2484,98,CLA,0,0,14
233568,26914,YBLA,3422,60,GRS,0,0,08L
233567,26914,YBLA,3422,60,PER,1,0,08R
233570,26914,YBLA,2356,60,GRS,0,0,17L
233569,26914,YBLA,2356,98,GRS,0,0,17R
258300,38251,YBLB,3280,,N,0,0,18
258301,27388,YBLC,4199,,C,0,0,5
258303,38252,YBLD,3608,,X,0,0,9
258302,38252,YBLD,3280,,X,0,0,15
258305,27389,YBLG,4593,,C,0,0,9
258304,27389,YBLG,4593,,C,0,0,18
258306,27390,YBLH,3608,,X,0,0,12
258307,27391,YBLL,3500,,X,0,0,5
258308,29711,YBLM,3608,,N,0,0,4
258309,29711,YBLM,1968,,N,0,0,14
233555,26915,YBLN,5906,98,ASP,1,0,3
233364,26916,YBLT,4150,98,ASP,1,0,5
233365,26916,YBLT,1864,98,GRS,0,0,13
233366,26916,YBLT,4085,98,ASP,1,0,18
258310,27392,YBLU,5223,,X,0,0,1
233151,26917,YBMA,2802,59,GVL,0,1,12
233152,26917,YBMA,8399,148,ASP,1,0,16
258311,27393,YBMD,3198,,N,0,0,12
258312,27394,YBMI,4265,,N,0,0,18
233227,26919,YBMK,4409,98,ASP,1,0,5
233228,26919,YBMK,6499,148,ASP,1,0,14
258313,27396,YBMM,2395,,N,0,0,8
258314,27397,YBMY,2604,,X,0,0,11
233257,26920,YBNA,6234,98,ASP,1,0,6
258315,27398,YBNC,4921,,X,0,0,6
258316,38254,YBNM,3280,,S,0,0,9
233345,26921,YBNS,3612,98,ASP,1,0,4
233346,26921,YBNS,2789,60,ASP,0,0,14
258317,27399,YBNY,2706,,X,0,0,13
258318,27400,YBOA,3976,,G,0,0,4
258319,27402,YBOD,3280,,X,0,0,4
258320,27402,YBOD,2099,,X,0,0,13
258321,27403,YBOG,3280,,N,0,0,3
258322,27403,YBOG,3018,,G,0,0,14
258323,29715,YBOI,2165,,G,0,0,9
233176,26922,YBOK,2999,98,ASP,1,0,5
233177,26922,YBOK,3278,75,ASP,1,0,9
233178,26922,YBOK,5410,98,ASP,1,0,14
351021,26922,YBOK,1000,95,ASP,0,0,H09L
351023,26922,YBOK,1000,95,ASP,0,0,H09R
258324,27405,YBOM,2624,,G,0,0,10
258325,27405,YBOM,2132,,G,0,0,18
258326,27406,YBOP,3280,,G,0,0,18
258328,27407,YBOR,2559,,X,0,0,13
258327,27407,YBOR,4265,,X,0,0,17
258329,27408,YBOT,3280,,N,0,0,6
233289,26923,YBOU,4180,98,ASP,1,0,14
258331,32719,YBOV,3937,,N,0,0,6
258330,32719,YBOV,3937,,N,0,0,18
348927,336111,YBP,8530,,,0,0,11
258332,27409,YBPI,2709,,B,0,0,14
233475,26924,YBPN,3609,98,ASP,1,0,6
233476,26924,YBPN,6801,148,ASP,1,0,11
258333,27410,YBRA,3805,,GVL,1,0,14
258334,38256,YBRC,3937,,N,0,0,13
258335,27411,YBRJ,4048,,X,0,0,14
233278,26925,YBRK,5397,98,ASP,1,0,4
233279,26925,YBRK,8622,148,ASP,1,0,15
233304,26926,YBRL,3770,59,ASP,1,0,2
233305,26927,YBRM,8064,148,ASP,1,0,10
233367,26928,YBRN,2133,98,GRS,1,0,8
233368,26928,YBRN,3888,60,ASP,1,0,18
258336,27412,YBRO,3690,,X,0,0,8
258337,27412,YBRO,2690,,X,0,0,14
258339,27413,YBRS,1400,,X,0,0,8
258338,27413,YBRS,2500,,X,0,0,17
258340,27414,YBRU,4888,,X,0,0,9
258341,27414,YBRU,3248,,X,0,0,14
233263,26929,YBRW,4547,98,ASP,1,0,3
233093,26930,YBRY,6365,99,PER,1,0,10
233072,26931,YBSG,10003,148,ASP,1,0,12
258342,27416,YBSR,5905,,X,0,0,10
258343,27417,YBSS,5098,,B,0,0,1
258344,27417,YBSS,5000,,B,0,0,9
233385,26918,YBSU,9186,148,ASPH,1,0,13
233386,26918,YBSU,5896,98,ASP,1,1,18
258345,27418,YBTD,4265,,C,0,0,3
258346,27418,YBTD,3608,,C,0,0,17
233115,26932,YBTH,4314,98,GVL,0,0,8
233116,26932,YBTH,5594,98,ASP,1,0,17
233468,26933,YBTI,4823,98,ASP,1,0,15
233317,26934,YBTL,7999,148,ASP,1,0,1
233318,26934,YBTL,3609,98,ASP,1,0,7
258347,38257,YBTN,3937,,X,0,0,9
233504,26935,YBTR,5023,98,ASP,1,0,18
258348,38258,YBTS,3280,,N,0,0,12
258349,27419,YBTT,4226,69,Dirt,0,0,10
258350,38259,YBTV,3280,,G,0,0,7
258352,38260,YBUC,2395,,X,0,0,7
258351,38260,YBUC,3280,,N,0,0,17
233405,26936,YBUD,3701,98,CLA,0,0,7
233406,26936,YBUD,5030,98,ASP,1,0,14
258354,38261,YBUG,3280,,L,0,0,9
258353,38261,YBUG,3937,,L,0,0,18
258356,38262,YBUI,3897,,X,0,0,5
258355,38262,YBUI,5413,,B,0,0,9
258358,38263,YBUL,2952,,L,0,0,12
258357,38263,YBUL,3937,,L,0,0,16
233556,26937,YBUN,3330,98,ASP,1,0,7
258359,27422,YBUP,2250,,X,0,0,8
258360,27423,YBUX,2624,,S,0,0,5
301432,301431,YBUY,4000,,Grass,0,0,9
301434,301431,YBUY,2300,,Grass,0,0,12
301433,301431,YBUY,3600,,Grass,0,0,15
301435,301431,YBUY,1800,,Grass,0,0,16
258362,27424,YBVA,2982,,X,0,0,13
258361,27424,YBVA,3986,,X,0,0,18
258363,38264,YBVL,2788,,X,0,0,18
233079,26938,YBWG,6692,98,ASP,1,0,9
258364,27425,YBWI,3280,,G,0,0,18
258365,38266,YBWM,3280,,N,0,0,13
258366,27426,YBWN,4399,,G,0,0,4
258367,27426,YBWN,3290,,G,0,0,12
233138,26939,YBWP,5397,98,ASP,1,0,12
258368,27427,YBWR,4265,,S,0,0,4
258369,38267,YBWT,3608,,X,0,0,16
315120,315119,YBWW,9416,148,ASP,1,0,12
233491,26940,YBWX,6234,98,ASP,1,0,3
258371,27429,YBXH,1998,,G,0,0,9
258370,27429,YBXH,3999,,G,0,0,18
258372,38268,YBYA,3937,,N,0,0,5
258373,38268,YBYA,3280,,N,0,0,17
258374,38269,YBYD,2296,,X,0,0,9
258375,38269,YBYD,1968,,X,0,0,12
258376,27430,YBYI,2460,,X,0,0,14
258377,27431,YBYR,5272,,X,0,0,13
258378,27432,YBYS,3605,,G,0,0,16
258379,38270,YBYW,3937,,N,0,0,6
258383,27434,YCAB,2952,,G,0,0,6
258382,27434,YCAB,4429,,G,0,0,11
258384,27435,YCAC,3937,,N,0,0,13
258385,38272,YCAE,3280,,H,0,0,16
258386,27436,YCAG,4265,,N,0,0,4
258387,27437,YCAH,3523,,N,0,0,8
258388,38273,YCAI,3937,,N,0,0,9
258389,27438,YCAL,2982,,X,0,0,9
258390,27438,YCAL,1988,,X,0,0,18
258391,38275,YCAM,3937,,C,0,0,18
258392,38276,YCAN,3280,,X,0,0,1
233181,26941,YCAR,5509,98,ASP,1,0,4
233182,26941,YCAR,3740,98,ASP,0,0,18
233204,26942,YCAS,3609,98,ASP,0,0,10
233347,26943,YCBA,4984,98,ASP,1,0,5
233348,26943,YCBA,4006,98,CLA,0,0,17
233220,26944,YCBB,2129,98,GRS,0,0,1
233221,26944,YCBB,4987,98,ASP,1,0,11
233160,26945,YCBG,2070,60,ASP,1,0,9
233161,26945,YCBG,3200,60,ASP,1,0,12
352894,26945,YCBG,2540,60,APSH,0,0,14
258393,27440,YCBN,2099,,X,0,0,8
258394,27440,YCBN,1541,,G,0,0,12
233207,26946,YCBP,4685,98,PER,1,0,4
233208,26946,YCBP,2720,98,GRS,1,0,14
258396,27442,YCBR,2145,,N,0,0,4
258395,27442,YCBR,3996,,X,0,0,18
258397,27443,YCBY,3937,,G,0,0,3
233145,26947,YCCA,1949,60,CLA,0,0,3
233146,26947,YCCA,3497,60,ASP,1,0,14
258398,38278,YCCK,3083,,C,0,0,12
258399,27444,YCCT,2395,,N,0,0,9
233423,26948,YCCY,3796,60,ASP,0,0,6
233424,26948,YCCY,6562,98,ASP,1,0,12
258401,38279,YCDB,2624,,L,0,0,2
258400,38279,YCDB,2624,,L,0,0,15
258402,27445,YCDE,3431,,X,0,0,18
258403,27447,YCDL,3018,,X,0,0,2
233471,26949,YCDO,4501,98,ASP,1,0,1
233472,26949,YCDO,3947,98,GRE,0,0,10
258404,27448,YCDR,2608,,B,0,0,5
258405,27448,YCDR,2608,,B,0,0,12
258406,27449,YCDS,3280,,N,0,0,10
258407,27450,YCDT,4921,,N,0,0,9
258408,27450,YCDT,3280,,N,0,0,18
233553,26950,YCDU,5709,98,ASP,1,0,11
233554,26950,YCDU,3327,98,GVL,1,0,17
258409,38280,YCDV,2952,,L,0,0,2
233269,26951,YCEE,4429,59,ASP,1,0,8
233270,26951,YCEE,2936,59,GRS,1,0,18
350207,32721,YCEL,3200,,unsealed,0,0,18
258410,27451,YCEM,2427,,X,0,0,17
258411,38281,YCES,2706,,G,0,0,18
258412,27452,YCFD,3805,,N,0,0,4
258413,38282,YCFH,2952,,N,0,0,3
258414,38282,YCFH,2624,,N,0,0,15
258415,27454,YCFL,2919,,X,0,0,12
258416,38283,YCFN,2625,98,Grasss,0,0,6
233495,27132,YCFS,6824,148,ASP,1,0,3
233496,27132,YCFS,2785,60,ASP,0,0,10
258417,27456,YCGI,6233,,X,0,0,11
258418,27456,YCGI,3608,,X,0,0,18
233314,26952,YCGO,3218,60,ASP,0,0,17
258419,38284,YCHB,2805,,X,0,0,10
327682,315620,YCHK,8202,148,ASP,0,0,9
258420,27457,YCHL,3740,,B,0,0,3
258421,38285,YCHR,4265,,N,0,0,11
258422,38285,YCHR,2624,,N,0,0,18
233300,26953,YCHT,3297,98,GVL,0,0,1
233301,26953,YCHT,5699,100,COP,1,0,6
258424,27458,YCIG,2132,,N,0,0,5
258423,27458,YCIG,2952,,X,0,0,9
233126,26954,YCIN,10003,148,ASP,1,0,11
258425,27459,YCJU,3280,,X,0,0,8
258426,38286,YCKA,5249,,L,0,0,9
258428,27460,YCKD,1391,,X,0,0,5
258427,27460,YCKD,1391,,X,0,0,14
258429,27461,YCKI,4701,,S,0,0,13
233113,26955,YCKN,5338,98,ASP,1,0,11
258430,27462,YCKY,3280,,N,0,0,4
258432,27463,YCLE,3280,,X,0,0,1
258431,27463,YCLE,2296,,X,0,0,9
258433,38287,YCLG,2788,,NRC,0,0,14
258434,27464,YCLQ,3937,,X,0,0,14
258435,38289,YCLT,3280,,G,0,0,7
258436,27465,YCLY,3608,,G,0,0,18
258437,27466,YCMH,3001,,G,0,0,12
258438,27467,YCMK,3001,,G,0,0,7
258439,38290,YCMM,3215,,N,0,0,13
233276,26956,YCMT,3504,98,GVL,0,0,1
233277,26956,YCMT,4301,98,ASP,1,0,15
233189,26957,YCMU,2999,59,ASP,1,0,6
233190,26957,YCMU,5686,98,ASP,1,0,12
258440,27468,YCMW,3500,,B,0,0,13
259630,27469,YCNF,5577,,UNK,0,0,12
258441,27470,YCNG,3018,,X,0,0,6
258442,27470,YCNG,3018,,X,0,0,18
258443,38291,YCNH,2918,111,Dirt,0,0,10
258444,38291,YCNH,1804,,X,0,0,16
233203,26958,YCNK,3600,60,ASP,1,0,17
233183,26959,YCNM,5010,98,ASP,1,0,5
233184,26959,YCNM,1903,98,GRS,0,0,12
258445,27472,YCNN,3937,,X,0,0,14
258446,38292,YCNO,4002,,X,0,0,5
258447,27473,YCNQ,3280,,B,0,0,18
258448,27474,YCNR,2001,,N,0,0,4
258449,38293,YCNS,3937,,N,0,0,12
258450,38294,YCNX,2296,,N,0,0,18
233074,26960,YCNY,5734,98,ASP,1,0,14
258453,32085,YCOD,4527,,N,0,0,15
233117,26961,YCOE,4107,75,ASP,1,0,11
258455,27476,YCOF,2578,,X,0,0,3
258454,27476,YCOF,3677,,X,0,0,8
258456,38295,YCOG,2296,,S,0,0,7
258457,27477,YCOH,3280,,X,0,0,16
258458,27478,YCOI,3772,,XU,0,0,10
258459,27479,YCOL,3897,,G,0,0,9
233193,26962,YCOM,2041,59,GVL,0,0,14
233194,26962,YCOM,6955,148,ASP,1,0,18
258460,27480,YCOO,4235,,N,0,0,9
233452,26963,YCOR,5994,148,ASP,1,0,5
233453,26963,YCOR,5000,98,ASP,0,0,14
258461,27481,YCOY,3280,,N,0,0,2
258462,38297,YCPD,3608,,X,0,0,16
258463,38298,YCPG,3444,,S,0,0,6
258464,38299,YCPH,3280,,N,0,0,9
506894,506893,YCPK,3805,82,Dirt,0,0,7
258465,27482,YCPN,4002,,C,0,0,14
258466,27483,YCRA,3730,,N,0,0,6
233456,26964,YCRG,4596,98,ASP,1,0,6
258467,38301,YCRK,3608,,N,0,0,13
258468,27484,YCRL,3001,,G,0,0,9
258469,38302,YCRN,5249,,G,0,0,10
258470,27485,YCRT,3937,,N,0,0,3
258471,27485,YCRT,1640,,N,0,0,18
258472,27486,YCRY,4799,,X,0,0,9
348026,348022,YCSK,6556,279,Snow/Ice,0,0,9
258473,38303,YCSL,3937,,G,0,0,1
258474,38304,YCSP,4265,,X,0,0,12
258475,27487,YCSV,4599,,X,0,0,6
258476,27488,YCTH,3100,,X,0,0,3
258477,38306,YCTI,2395,,X,0,0,12
233322,26965,YCTM,2805,98,GRS,0,0,10
233323,26965,YCTM,4682,60,ASP,1,0,16
258478,27489,YCTN,3937,,X,0,0,16
258479,38307,YCTS,3280,,X,0,0,15
258480,27491,YCUA,4445,,B,0,0,9
258481,27492,YCUE,6499,,X,0,0,4
258482,27492,YCUE,3270,,X,0,0,11
233397,26966,YCUN,6089,148,ASP,1,0,5
233398,26966,YCUN,4997,148,ASP,0,0,14
258483,27493,YCUR,2362,,GVL,0,0,12
233083,26967,YCUS,2372,59,PER,0,0,8
233084,26967,YCUS,4124,59,PER,1,0,17
258485,27494,YCUT,2624,,C,0,0,2
258484,27494,YCUT,4265,,C,0,0,11
317170,317168,YCVA,1969,,Grass,0,0,9
317169,317168,YCVA,3937,,Clay,0,0,17
258486,27496,YCVS,2952,,XUG,0,0,17
327740,29801,YCWA,6398,,CON,0,0,8
258487,38309,YCWE,1968,,N,0,0,12
258489,38310,YCWH,3937,,N,0,0,8
258488,38310,YCWH,4265,,N,0,0,17
258490,29808,YCWI,4265,,S,0,0,17
258492,27497,YCWL,3897,,N,0,0,4
260306,27497,YCWL,,,UNK,0,0,12
258491,27497,YCWL,4829,,N,0,0,17
258493,38311,YCWN,3280,,N,0,0,4
258494,38312,YCWO,2591,,N,0,0,18
233143,26968,YCWR,3825,60,GRE,0,0,3
233144,26968,YCWR,5348,98,ASP,1,0,15
258495,27499,YCWY,3280,,X,0,0,8
258496,27500,YCXA,3280,,L,0,0,16
258497,38313,YCYT,3608,,N,0,0,17
258498,27501,YDAG,3937,,X,0,0,10
258499,27502,YDAJ,3733,,C,0,0,11
258500,27502,YDAJ,2598,,X,0,0,15
258501,27503,YDAL,3608,,N,0,0,9
258502,27503,YDAL,2132,,N,0,0,18
258503,38315,YDAR,2001,,G,0,0,8
233179,26969,YDAY,2999,60,ASP,0,0,4
233180,26969,YDAY,4160,75,ASP,1,0,13
233111,26970,YDBI,3993,60,ASP,1,0,1
258504,27504,YDBR,3313,,N,0,0,9
233427,26971,YDBY,3799,59,GVL,1,0,5
233428,26971,YDBY,5696,98,ASP,1,0,11
258505,30909,YDDF,3215,,N,0,0,6
318022,309200,YDEA,2859,66,Asphalt,0,0,9
258506,29824,YDEG,2624,,N,0,0,15
258507,38316,YDER,2296,,G,0,0,16
258508,27506,YDEV,3100,,N,0,0,9
258509,27506,YDEV,2788,,N,0,0,17
258510,38317,YDGI,4757,,X,0,0,2
258511,38318,YDGN,3608,,X,0,0,4
258512,27507,YDGR,3280,,L,0,0,3
258513,38319,YDGT,4921,,C,0,0,10
258514,38320,YDGY,3280,,L,0,0,14
258515,38321,YDHL,2624,,X,0,0,12
258516,27508,YDIM,3280,,X,0,0,14
258517,27509,YDIX,3182,,X,0,0,7
258518,27510,YDKI,2673,,B,0,0,14
258519,38322,YDLD,3937,,N,0,0,12
258520,38323,YDLH,3280,,L,0,0,3
258521,38323,YDLH,2952,,L,0,0,18
258523,30924,YDLK,1968,,N,0,0,8
258522,30924,YDLK,3805,,N,0,0,17
258524,27512,YDLL,3280,,G,0,0,10
258525,27513,YDLO,6036,,X,0,0,13
233371,26972,YDLQ,3999,98,ASP,1,0,6
233372,26972,YDLQ,1969,98,GRE,0,0,12
258526,27514,YDLT,3215,,X,0,0,9
258527,27515,YDLV,2811,,N,0,0,12
258528,27516,YDLW,6233,,N,0,0,14
258529,38324,YDME,3280,,S,0,0,8
258530,38325,YDMF,3198,,C,0,0,1
233312,26973,YDMG,5433,98,ASP,1,0,12
258531,27517,YDMN,3149,,S,0,0,12
258532,38326,YDMR,5249,,X,0,0,10
258533,27518,YDNB,4921,,N,0,0,18
258534,32037,YDNI,1640,,B,0,0,10
258535,27520,YDNV,3444,,C,0,0,9
258536,27520,YDNV,2624,,C,0,0,18
258538,27521,YDOC,5643,,G,0,0,14
258537,27521,YDOC,10203,,G,0,0,18
233283,26974,YDOD,3825,60,ASP,1,0,9
233284,26974,YDOD,2585,98,GRS,0,0,18
258539,27522,YDON,3444,,X,0,0,7
258540,27523,YDOO,2624,,N,0,0,8
258541,27524,YDOP,3018,,G,0,0,11
258542,27525,YDOR,4461,,N,0,0,14
258543,27526,YDPD,3297,,C,0,0,3
258544,27526,YDPD,2559,,C,0,0,14
233215,26975,YDPO,6030,148,ASP,1,0,6
233216,26975,YDPO,2887,98,GRS,0,0,14
258545,38327,YDPR,2952,,N,0,0,10
258546,27527,YDPS,3280,,L,0,0,9
258547,27527,YDPS,3018,,L,0,0,18
258548,27528,YDPT,2952,,G,0,0,6
258549,27528,YDPT,1804,,G,0,0,15
258550,38328,YDPW,2952,,N,0,0,16
258551,27529,YDRA,3280,,X,0,0,18
258553,38329,YDRC,1968,,N,0,0,1
258552,38329,YDRC,3937,,N,0,0,12
258554,27530,YDRD,4589,,G,0,0,5
258555,27531,YDRH,3031,,C,0,0,1
258556,27531,YDRH,2687,,C,0,0,7
258557,27532,YDRI,3116,,C,0,0,17
258558,38330,YDRL,3280,,N,0,0,9
258559,38330,YDRL,1968,,N,0,0,17
258560,38331,YDUK,3937,,X,0,0,7
258561,27533,YDUM,2952,,C,0,0,9
258562,27534,YDUN,2919,,X,0,0,15
258563,38332,YDVE,3280,,NSGG,0,0,15
258564,27535,YDVR,4406,,C,0,0,9
258565,38333,YDWU,4271,,XS,0,0,14
233482,26976,YDYS,5085,98,ASP,1,0,14
258566,27537,YEAB,3500,,X,0,0,5
258567,38335,YEAT,2696,,X,0,0,18
233401,26979,YECH,1674,59,GVL,0,0,5
233402,26979,YECH,3615,60,ASP,1,0,17
258568,27539,YECL,4265,,X,0,0,8
258569,27539,YECL,1640,,X,0,0,18
258570,31021,YEDA,3904,,L,0,0,9
